date,temp,precip_mm
2008-02-21,-2.541,1.98
2008-02-22,-1.683,28.068
2008-02-23,-1.54,6.834
2008-02-24,0.853,1.527
2008-02-25,0.858,0
2008-02-26,1.559,0
2008-02-27,4.794,0
2008-02-28,6.939,0
2008-02-29,7.775,0
2008-03-01,7.068,0
2008-03-02,-4.798,7.32
2008-03-03,-2.605,0
2008-03-04,0.591,0
2008-03-05,-2.779,0
2008-03-06,-4.676,0
2008-03-07,-1.177,0
2008-03-08,1.661,0
2008-03-09,1.637,0
2008-03-10,2.404,0
2008-03-11,2.223,0
2008-03-12,5.745,0
2008-03-13,5.044,0
2008-03-14,2.518,0
2008-03-15,1.657,0
2008-03-16,-2.598,0.927
2008-03-17,-4.11,0
2008-03-18,0.503,0
2008-03-19,4.189,0
2008-03-20,5.504,0
2008-03-21,5.587,0
2008-03-22,2.905,0
2008-03-23,3.961,0
2008-03-24,6.469,0
2008-03-25,8.015,0
2008-03-26,9.305,0
2008-03-27,7.978,0
2008-03-28,7.909,0
2008-03-29,7.906,0
2008-03-30,5.866,0
2008-03-31,4.118,0
2008-04-01,6.012,0
2008-04-02,7.87,0
2008-04-03,3.857,0
2008-04-04,5.76,0
2008-04-05,6.579,0
2008-04-06,6.862,0
2008-04-07,5.665,0
2008-04-08,4.992,1.754
2008-04-09,-1.113,12.772
2008-04-10,-0.97,0
2008-04-11,-0.657,0
2008-04-12,2.611,0
2008-04-13,8.287,0
2008-04-14,10.755,0
2008-04-15,11.036,0
2008-04-16,3.288,0
2008-04-17,0.834,0
2008-04-18,7.757,0
2008-04-19,9.093,0
2008-04-20,8.208,0
2008-04-21,7.514,0
2008-04-22,9.422,0
2008-04-23,10.258,0
2008-04-24,6.259,0
2008-04-25,4.562,0
2008-04-26,5.999,0
2008-04-27,6.138,0
2008-04-28,9.897,0
2008-04-29,13.287,0
2008-04-30,10.003,0
2008-05-01,0.297,0
2008-05-02,2.272,0
2008-05-03,7.033,0
2008-05-04,11.478,0
2008-05-05,12.369,0
2008-05-06,10.408,0
2008-05-07,10.511,0
2008-05-08,10.249,0
2008-05-09,10.519,0
2008-05-10,9.419,0
2008-05-11,12.785,0
2008-05-12,10.097,0
2008-05-13,5.038,1.6
2008-05-14,8.327,0
2008-05-15,6.328,6.323
2008-05-16,9.506,0
2008-05-17,13.307,0
2008-05-18,14.924,0
2008-05-19,18.867,0
2008-05-20,19.761,0
2008-05-21,10.109,1.065
2008-05-22,3.751,15.33
2008-05-23,3.075,10.684
2008-05-24,4.812,3.263
2008-05-25,10.789,0
2008-05-26,8.819,0
2008-05-27,11.395,0
2008-05-28,14.597,0
2008-05-29,12.605,0
2008-05-30,13.324,0
2008-05-31,16.09,0
2008-06-01,18.2,0
2008-06-02,16.717,0
2008-06-03,15.778,0
2008-06-04,10.664,4.752
2008-06-05,6.861,5.379
2008-06-06,13.942,0
2008-06-07,15.957,0
2008-06-08,13.61,0
2008-06-09,14.511,0
2008-06-10,16.789,0
2008-06-11,12.833,0
2008-06-12,13.871,0
2008-06-13,15.561,0
2008-06-14,18.407,0
2008-06-15,20.881,0
2008-06-16,20.68,0
2008-06-17,21.242,0
2008-06-18,20.27,0
2008-06-19,20.628,0
2008-06-20,19.063,0
2008-06-21,20.615,0
2008-06-22,21.776,0
2008-06-23,21.261,0
2008-06-24,20.747,0
2008-06-25,20.563,0
2008-06-26,19.663,0
2008-06-27,20.004,0
2008-06-28,21.11,0
2008-06-29,19.706,0.485
2008-06-30,18.805,0
2008-07-01,19.721,0.461
2008-07-02,20.39,0
2008-07-03,20.866,8.473
2008-07-04,21.57,0.813
2008-07-05,20.05,0.206
2008-07-06,19.719,0.02
2008-07-07,19.457,0
2008-07-08,19.975,0
2008-07-09,19.597,0.498
2008-07-10,20.237,0
2008-07-11,18.745,14.349
2008-07-12,17.669,8.351
2008-07-13,18.904,1.851
2008-07-14,17.455,8.721
2008-07-15,18.45,6.448
2008-07-16,20.225,0.09
2008-07-17,21.477,0
2008-07-18,21.34,0
2008-07-19,21.763,0.003
2008-07-20,19.327,6.801
2008-07-21,18.432,2.19
2008-07-22,18.406,28.901
2008-07-23,18.257,6.662
2008-07-24,20.9,13.655
2008-07-25,20.883,5.315
2008-07-26,18.67,5.215
2008-07-27,19.865,6.427
2008-07-28,20.126,0
2008-07-29,21.637,0
2008-07-30,20.847,0
2008-07-31,22.675,0
2008-08-01,22.189,0
2008-08-02,22.265,0
2008-08-03,21.236,1.147
2008-08-04,21.026,2.809
2008-08-05,18.841,4.275
2008-08-06,18.632,8.279
2008-08-07,19.501,3.176
2008-08-08,16.993,5.398
2008-08-09,18.805,0
2008-08-10,20.178,0
2008-08-11,21.338,0
2008-08-12,20.659,0
2008-08-13,21.139,0
2008-08-14,19.703,0
2008-08-15,19.699,0
2008-08-16,16.819,1.473
2008-08-17,15.924,0
2008-08-18,17.83,0
2008-08-19,19.237,0
2008-08-20,19.695,4.996
2008-08-21,19.479,0
2008-08-22,20.784,0
2008-08-23,21.382,0.048
2008-08-24,20.164,1.58
2008-08-25,18.166,9.688
2008-08-26,16.558,1.824
2008-08-27,18.524,0
2008-08-28,21.202,0
2008-08-29,19.522,0
2008-08-30,18.483,6.194
2008-08-31,13.773,5.488
2008-09-01,15.818,0
2008-09-02,16.213,0
2008-09-03,15.661,0
2008-09-04,15.179,0
2008-09-05,16.511,0
2008-09-06,16.671,0
2008-09-07,16.7,0
2008-09-08,16.862,0
2008-09-09,12.803,3.661
2008-09-10,13.17,1.039
2008-09-11,12.015,5.33
2008-09-12,12.742,0
2008-09-13,12.042,0
2008-09-14,13.844,0
2008-09-15,14.171,0
2008-09-16,14.012,0
2008-09-17,11.851,0
2008-09-18,13.06,0
2008-09-19,12.678,0
2008-09-20,14.349,0
2008-09-21,14.533,0
2008-09-22,14.148,0
2008-09-23,12.984,0
2008-09-24,15.063,0
2008-09-25,15.36,0
2008-09-26,14.371,0
2008-09-27,12.648,0
2008-09-28,12.843,0
2008-09-29,13.02,0
2008-09-30,12.814,0
2008-10-01,13.032,0
2008-10-02,12.924,0
2008-10-03,12.682,13.168
2008-10-04,8.432,22.695
2008-10-05,5.678,5.788
2008-10-06,6.131,0
2008-10-07,8.09,0
2008-10-08,11.349,0
2008-10-09,12.088,0
2008-10-10,13.464,0
2008-10-11,6.303,0
2008-10-12,-0.292,0
2008-10-13,0.819,0
2008-10-14,3.213,0
2008-10-15,6.487,0
2008-10-16,8.299,0
2008-10-17,9.899,0
2008-10-18,10.747,0
2008-10-19,10.7,0
2008-10-20,8.741,0
2008-10-21,7.923,0
2008-10-22,1.298,0
2008-10-23,3.333,0
2008-10-24,6.333,0
2008-10-25,9.696,0
2008-10-26,11.351,0
2008-10-27,10.037,0
2008-10-28,10.686,0
2008-10-29,10.436,0
2008-10-30,10.695,0
2008-10-31,12.242,0
2008-11-01,12.878,0
2008-11-02,10.573,0
2008-11-03,9.173,0
2008-11-04,5.561,0
2008-11-05,-2.685,0.009
2008-11-06,-2.608,0
2008-11-07,1.981,0
2008-11-08,5.082,0
2008-11-09,2.308,6.688
2008-11-10,-1.603,0
2008-11-11,0.979,0
2008-11-12,3.141,0
2008-11-13,7.29,0
2008-11-14,4.548,0
2008-11-15,5.159,0
2008-11-16,6.745,0
2008-11-17,9.52,0
2008-11-18,9.247,0
2008-11-19,7.868,0
2008-11-20,5.719,0
2008-11-21,5.276,0
2008-11-22,5.735,0
2008-11-23,4.123,0
2008-11-24,3.922,0
2008-11-25,5.737,0
2008-11-26,5.84,6.345
2008-11-27,1.219,8.729
2008-11-28,0.371,1.651
2008-11-29,1.313,1.115
2008-11-30,3.432,0
2008-12-01,4.497,0
2008-12-02,5.068,0
2008-12-03,1.492,0
2008-12-04,0.699,0
2008-12-05,0.396,0
2008-12-06,6.236,0
2008-12-07,3.547,1.261
2008-12-08,-2.476,13.163
2008-12-09,-4.346,0
2008-12-10,1.753,0
2008-12-11,3.045,0
2008-12-12,2.812,3.216
2008-12-13,-0.519,3
2008-12-14,-8.752,13.127
2008-12-15,-4.97,25.383
2008-12-16,1.244,18.055
2008-12-17,-1.288,9.235
2008-12-18,-4.363,4.844
2008-12-19,-3.93,0
2008-12-20,-4.013,0
2008-12-21,-2.463,1.215
2008-12-22,-1.631,42.613
2008-12-23,-7.615,22.864
2008-12-24,-4.947,6.528
2008-12-25,-1.362,7.839
2008-12-26,-11.918,6.967
2008-12-27,-12.417,0
2008-12-28,-2.336,0.865
2008-12-29,1.034,0
2008-12-30,4.587,0
2008-12-31,0.136,0
2009-01-01,0.207,0
2009-01-02,1.945,0
2009-01-03,0.509,17.778
2009-01-04,-2.546,12.298
2009-01-05,-8.736,2.891
2009-01-06,-8.064,0
2009-01-07,-1.822,0
2009-01-08,1.202,0
2009-01-09,-3.535,0
2009-01-10,-4.392,0
2009-01-11,-3.441,0
2009-01-12,-2.283,0
2009-01-13,-1.615,0
2009-01-14,-0.427,0
2009-01-15,0.032,0
2009-01-16,-0.133,0
2009-01-17,0.037,0
2009-01-18,0.507,0
2009-01-19,1.332,0
2009-01-20,1.654,0
2009-01-21,3.606,0
2009-01-22,4.907,0.95
2009-01-23,3.26,2.244
2009-01-24,3.797,0
2009-01-25,2.847,0
2009-01-26,-2.492,0
2009-01-27,-6.974,0
2009-01-28,-4.223,0
2009-01-29,-3.564,0
2009-01-30,0.308,0
2009-01-31,2.223,0
2009-02-01,0.349,0
2009-02-02,0.78,0
2009-02-03,3.8,0
2009-02-04,4.644,0
2009-02-05,5.196,0
2009-02-06,3.738,0
2009-02-07,4.26,0
2009-02-08,-1.77,7.894
2009-02-09,-3.758,9.429
2009-02-10,-7.208,0
2009-02-11,-5.151,0
2009-02-12,-2.636,0
2009-02-13,-4.23,0
2009-02-14,-4.479,0
2009-02-15,-3.22,0
2009-02-16,2.199,0
2009-02-17,-1.74,0
2009-02-18,-3.143,0
2009-02-19,-1.142,0
2009-02-20,1.604,0
2009-02-21,5.576,0
2009-02-22,6.205,0
2009-02-23,7.651,0
2009-02-24,6.646,0
2009-02-25,7.097,0
2009-02-26,5.006,0
2009-02-27,2.51,0
2009-02-28,3.086,0
2009-03-01,8.118,0
2009-03-02,10.115,0
2009-03-03,8.368,0
2009-03-04,8.436,0
2009-03-05,6.845,0
2009-03-06,4.23,0
2009-03-07,-2.986,0
2009-03-08,1.471,1.989
2009-03-09,1.051,0
2009-03-10,2.351,0
2009-03-11,3.36,0
2009-03-12,3.49,19.124
2009-03-13,1.316,3.343
2009-03-14,1.878,0
2009-03-15,2.993,0
2009-03-16,5.901,0
2009-03-17,8.382,0
2009-03-18,10.027,0
2009-03-19,8.089,0
2009-03-20,10.059,0
2009-03-21,10.385,0
2009-03-22,7.313,0.398
2009-03-23,-3.025,0
2009-03-24,0.822,0
2009-03-25,2.006,0
2009-03-26,-3.381,5.637
2009-03-27,-5.047,0
2009-03-28,2.667,0
2009-03-29,3.991,2.432
2009-03-30,-4.11,0
2009-03-31,1.027,0
2009-04-01,-0.586,0
2009-04-02,2.45,0
2009-04-03,3.312,2.587
2009-04-04,-1.587,0
2009-04-05,-0.144,0
2009-04-06,4.321,0
2009-04-07,8.053,0
2009-04-08,6.109,0
2009-04-09,4.344,0
2009-04-10,6.743,18.721
2009-04-11,0.801,23.172
2009-04-12,3.356,0
2009-04-13,7.291,0
2009-04-14,8.997,0
2009-04-15,1.143,3.779
2009-04-16,-2.872,0
2009-04-17,-1.322,12.328
2009-04-18,6.004,0
2009-04-19,9.237,0
2009-04-20,11.136,0
2009-04-21,12.864,0
2009-04-22,13.399,0
2009-04-23,12.542,0
2009-04-24,11.433,0
2009-04-25,7.078,0
2009-04-26,4.221,0
2009-04-27,7.984,0
2009-04-28,11.308,0
2009-04-29,11.112,0
2009-04-30,11.497,0
2009-05-01,13.811,NA
2009-05-02,9.796,NA
2009-05-03,12.112,NA
2009-05-04,12.858,NA
2009-05-05,13.754,NA
2009-05-06,15.697,NA
2009-05-07,16.609,NA
2009-05-08,15.919,NA
2009-05-09,15.991,NA
2009-05-10,17.011,NA
2009-05-11,17.063,NA
2009-05-12,15.729,NA
2009-05-13,15.66,NA
2009-05-14,15.354,NA
2009-05-15,15.917,NA
2009-05-16,16.495,NA
2009-05-17,17.907,NA
2009-05-18,17.834,NA
2009-05-19,17.696,NA
2009-05-20,14.731,NA
2009-05-21,12.523,NA
2009-05-22,9.902,NA
2009-05-23,11.555,NA
2009-05-24,12.12,NA
2009-05-25,10.907,NA
2009-05-26,12.179,NA
2009-05-27,11.976,NA
2009-05-28,12.94,NA
2009-05-29,13.702,NA
2009-05-30,14.062,NA
2009-05-31,12.583,NA
2009-06-01,14.618,NA
2009-06-02,16.149,NA
2009-06-03,14.749,NA
2009-06-04,15.555,NA
2009-06-05,15.725,NA
2009-06-06,13.458,NA
2009-06-07,12.184,NA
2009-06-08,13.732,NA
2009-06-09,12.162,NA
2009-06-10,11.036,NA
2009-06-11,13.338,NA
2009-06-12,14.442,NA
2009-06-13,15.715,NA
2009-06-14,15.674,NA
2009-06-15,15.433,NA
2009-06-16,15.289,NA
2009-06-17,15.001,NA
2009-06-18,15.177,NA
2009-06-19,17.812,NA
2009-06-20,13.603,NA
2009-06-21,17.12,NA
2009-06-22,19.058,NA
2009-06-23,21.898,NA
2009-06-24,20.854,NA
2009-06-25,19.502,NA
2009-06-26,17.298,NA
2009-06-27,18.976,NA
2009-06-28,19.674,NA
2009-06-29,21.13,NA
2009-06-30,21.998,NA
2009-07-01,21.258,NA
2009-07-02,20.025,NA
2009-07-03,20.335,NA
2009-07-04,19.934,NA
2009-07-05,21.211,NA
2009-07-06,21.931,NA
2009-07-07,21.216,NA
2009-07-08,22.302,NA
2009-07-09,22.008,NA
2009-07-10,22.106,NA
2009-07-11,23.439,NA
2009-07-12,24.047,NA
2009-07-13,22.85,NA
2009-07-14,22.128,NA
2009-07-15,22.898,NA
2009-07-16,23.423,NA
2009-07-17,21.259,NA
2009-07-18,24.122,NA
2009-07-19,23.816,NA
2009-07-20,21.822,NA
2009-07-21,19.521,NA
2009-07-22,19.34,NA
2009-07-23,21.443,NA
2009-07-24,22.613,NA
2009-07-25,22.355,NA
2009-07-26,21.995,NA
2009-07-27,22.466,NA
2009-07-28,21.37,NA
2009-07-29,20.152,NA
2009-07-30,18.415,NA
2009-07-31,19.321,NA
2009-08-01,22.035,NA
2009-08-02,21.73,NA
2009-08-03,23.245,NA
2009-08-04,24.175,NA
2009-08-05,24.089,NA
2009-08-06,20.683,NA
2009-08-07,17.933,NA
2009-08-08,16.196,NA
2009-08-09,18.301,NA
2009-08-10,19.869,NA
2009-08-11,21.486,NA
2009-08-12,21.63,NA
2009-08-13,18.055,NA
2009-08-14,18.095,NA
2009-08-15,18.603,NA
2009-08-16,18.419,NA
2009-08-17,19.356,NA
2009-08-18,19.324,NA
2009-08-19,19.848,NA
2009-08-20,21.862,NA
2009-08-21,22.771,NA
2009-08-22,20.035,NA
2009-08-23,18.864,NA
2009-08-24,17.908,NA
2009-08-25,18.25,NA
2009-08-26,17.111,NA
2009-08-27,20.398,NA
2009-08-28,20.629,NA
2009-08-29,20.349,NA
2009-08-30,21.906,NA
2009-08-31,20.856,NA
2009-09-01,20.076,NA
2009-09-02,19.395,NA
2009-09-03,17.536,NA
2009-09-04,18.277,NA
2009-09-05,15.608,NA
2009-09-06,15.054,NA
2009-09-07,16.52,NA
2009-09-08,17.153,NA
2009-09-09,17.371,NA
2009-09-10,15.666,NA
2009-09-11,16.486,NA
2009-09-12,15.968,NA
2009-09-13,14.783,NA
2009-09-14,16.036,NA
2009-09-15,15.133,NA
2009-09-16,13.848,NA
2009-09-17,11.876,NA
2009-09-18,11.897,NA
2009-09-19,14.329,NA
2009-09-20,14.523,NA
2009-09-21,11.317,NA
2009-09-22,8.19,NA
2009-09-23,9.87,NA
2009-09-24,9.666,NA
2009-09-25,14.581,NA
2009-09-26,16.122,NA
2009-09-27,18.082,NA
2009-09-28,16.703,NA
2009-09-29,16.969,NA
2009-09-30,9.344,NA
2009-10-01,5.29,NA
2009-10-02,8.806,NA
2009-10-03,11.054,NA
2009-10-04,11.667,NA
2009-10-05,6.606,NA
2009-10-06,7.921,NA
2009-10-07,9.07,NA
2009-10-08,6.448,NA
2009-10-09,8.027,NA
2009-10-10,10.42,NA
2009-10-11,9.726,NA
2009-10-12,10.693,NA
2009-10-13,10.271,NA
2009-10-14,11.062,NA
2009-10-15,12.362,NA
2009-10-16,13.481,NA
2009-10-17,14.373,NA
2009-10-18,14.831,NA
2009-10-19,13.318,NA
2009-10-20,7.366,NA
2009-10-21,6.102,NA
2009-10-22,6.218,NA
2009-10-23,6.874,NA
2009-10-24,8.593,NA
2009-10-25,4.1,NA
2009-10-26,3.877,NA
2009-10-27,1.862,NA
2009-10-28,-5.913,NA
2009-10-29,-7.149,NA
2009-10-30,-2.201,NA
2009-10-31,5.042,NA
2009-11-01,6.738,0
2009-11-02,7.854,0
2009-11-03,8.742,0
2009-11-04,8.867,0
2009-11-05,10.76,0
2009-11-06,9.34,0
2009-11-07,8.369,0
2009-11-08,6.577,0
2009-11-09,6.148,0
2009-11-10,8.295,0
2009-11-11,8.447,0
2009-11-12,8.695,0
2009-11-13,3.772,11.842
2009-11-14,-1.38,13.22
2009-11-15,-5.349,4.546
2009-11-16,-1.432,0
2009-11-17,1.345,0
2009-11-18,3.087,0
2009-11-19,2.095,0
2009-11-20,2.625,0
2009-11-21,2.05,0
2009-11-22,2.572,0
2009-11-23,-3.117,0
2009-11-24,-2.005,0
2009-11-25,0.249,0
2009-11-26,3.329,0
2009-11-27,3.057,0
2009-11-28,1.014,3.997
2009-11-29,0.412,1.681
2009-11-30,-0.069,0
2009-12-01,2.774,0
2009-12-02,-1.412,0
2009-12-03,-8.401,2.023
2009-12-04,-7.358,0
2009-12-05,-3.746,0
2009-12-06,-3.934,0
2009-12-07,-4.014,23.684
2009-12-08,-9.179,33.012
2009-12-09,-9.264,0
2009-12-10,-6.295,0
2009-12-11,-3.043,3.318
2009-12-12,-1.489,2.187
2009-12-13,-1.985,2.626
2009-12-14,-3.541,0
2009-12-15,-2.94,0
2009-12-16,3.084,0
2009-12-17,2.908,0
2009-12-18,-0.928,0
2009-12-19,-1.308,0
2009-12-20,2.559,0
2009-12-21,2.149,0
2009-12-22,-2.342,9.165
2009-12-23,-6.65,2.024
2009-12-24,-9.007,0
2009-12-25,-8.831,0
2009-12-26,-9.253,0
2009-12-27,-7.457,0
2009-12-28,-6.359,0.001
2009-12-29,-3.699,11.749
2009-12-30,-5.818,26.226
2009-12-31,-7.21,0
2010-01-01,-6.119,0
2010-01-02,-3.539,0
2010-01-03,-5.498,0
2010-01-04,-4.86,0
2010-01-05,-1.511,0
2010-01-06,-1.125,0
2010-01-07,-4.369,0
2010-01-08,-4.859,0
2010-01-09,-2.695,0
2010-01-10,-2.077,0
2010-01-11,-1.581,0
2010-01-12,0.077,0
2010-01-13,-0.534,0
2010-01-14,-2.626,0
2010-01-15,-0.805,0
2010-01-16,-0.139,0
2010-01-17,-0.755,0
2010-01-18,-1.039,23.62
2010-01-19,-1.562,13.58
2010-01-20,-5.318,4.772
2010-01-21,-1.889,44.989
2010-01-22,-3.347,33.53
2010-01-23,-7.785,10.068
2010-01-24,-10.886,0
2010-01-25,-7.527,0
2010-01-26,-2.769,0
2010-01-27,-1.542,6.935
2010-01-28,-2.195,3.694
2010-01-29,-4.918,1.885
2010-01-30,-1.636,0
2010-01-31,-1.406,0
2010-02-01,-2.606,0
2010-02-02,-2.05,0
2010-02-03,-1.971,4.387
2010-02-04,-1.292,1.988
2010-02-05,0.171,0
2010-02-06,1.919,1.018
2010-02-07,-2.919,13.032
2010-02-08,-3.225,6.619
2010-02-09,-2.913,1.844
2010-02-10,-3.191,2.057
2010-02-11,-3.284,0
2010-02-12,-2.297,0
2010-02-13,0.334,0
2010-02-14,-1.878,0
2010-02-15,-0.272,0
2010-02-16,0.253,0
2010-02-17,1.435,0
2010-02-18,0.858,0
2010-02-19,1.288,0
2010-02-20,0.034,3.01
2010-02-21,-1.722,15.089
2010-02-22,-7.517,12.425
2010-02-23,-5.952,0
2010-02-24,-1.468,6.047
2010-02-25,-1.602,2.513
2010-02-26,-0.927,2.386
2010-02-27,1.169,0
2010-02-28,1.329,6.278
2010-03-01,2.31,0
2010-03-02,2.713,0
2010-03-03,3.749,0
2010-03-04,1.562,0.007
2010-03-05,-0.012,5.601
2010-03-06,3.345,0
2010-03-07,2.863,4.424
2010-03-08,-0.378,5.295
2010-03-09,-1.913,13.649
2010-03-10,-4.085,7.116
2010-03-11,-1.916,1.918
2010-03-12,3.176,0
2010-03-13,1.185,1.288
2010-03-14,-4.256,0.519
2010-03-15,0.828,2.563
2010-03-16,5.282,0
2010-03-17,8.401,0
2010-03-18,7.329,0
2010-03-19,0.151,1.924
2010-03-20,-1.573,0
2010-03-21,4.409,0
2010-03-22,6.594,0
2010-03-23,1.417,0
2010-03-24,0.889,0
2010-03-25,3.97,0.438
2010-03-26,-0.049,3.061
2010-03-27,0.278,0
2010-03-28,3.857,0
2010-03-29,7.568,2.109
2010-03-30,9.875,0
2010-03-31,7.715,0.592
2010-04-01,-1.506,6.285
2010-04-02,-1.206,2.796
2010-04-03,4.815,0
2010-04-04,7.617,0
2010-04-05,6.291,0
2010-04-06,-1.255,0
2010-04-07,0.691,0
2010-04-08,5.252,0
2010-04-09,8.668,0
2010-04-10,8.73,0
2010-04-11,9.983,0
2010-04-12,9.247,0
2010-04-13,4.614,3.157
2010-04-14,8.324,0
2010-04-15,10.812,0
2010-04-16,11.333,2.219
2010-04-17,11.099,0
2010-04-18,11.97,0
2010-04-19,11.449,0
2010-04-20,10.842,0
2010-04-21,6.191,13.312
2010-04-22,0.009,0
2010-04-23,1.081,0
2010-04-24,5.796,0
2010-04-25,9.291,0
2010-04-26,9.434,0
2010-04-27,11.274,0
2010-04-28,11.713,1.997
2010-04-29,-0.075,1.021
2010-04-30,-1.085,0
2010-11-01,6.716,0
2010-11-02,7.003,0
2010-11-03,10.826,0
2010-11-04,10.263,0
2010-11-05,8.813,0
2010-11-06,11.173,0
2010-11-07,8.251,0
2010-11-08,5.538,0.63
2010-11-09,-1.262,0
2010-11-10,0.877,0.311
2010-11-11,-1.705,4.372
2010-11-12,0.239,0
2010-11-13,1.46,0
2010-11-14,0.673,0
2010-11-15,0.619,2.976
2010-11-16,2.762,0
2010-11-17,2.575,0
2010-11-18,5.566,0
2010-11-19,6.077,0
2010-11-20,5.765,0
2010-11-21,0.437,14.211
2010-11-22,-3.673,4.965
2010-11-23,-0.352,0
2010-11-24,-4.996,0
2010-11-25,-7.973,1.825
2010-11-26,-2.391,0
2010-11-27,1.796,0
2010-11-28,-5.619,6.727
2010-11-29,-8.448,1.825
2010-11-30,-4.232,0
2010-12-01,2.588,0
2010-12-02,6.235,0
2010-12-03,5.672,0
2010-12-04,6.067,0
2010-12-05,6.114,0
2010-12-06,4.694,0
2010-12-07,0.364,0
2010-12-08,3.474,0
2010-12-09,4.602,0
2010-12-10,3.653,0
2010-12-11,2.726,0
2010-12-12,4.258,0
2010-12-13,6.784,0
2010-12-14,7.185,0
2010-12-15,2.684,4.296
2010-12-16,-0.933,9.632
2010-12-17,-0.687,2.94
2010-12-18,0.104,27.303
2010-12-19,2.753,4.909
2010-12-20,3.773,0
2010-12-21,3.354,11.394
2010-12-22,2.833,5.506
2010-12-23,-0.74,5.513
2010-12-24,-0.572,0
2010-12-25,0.025,0
2010-12-26,0.773,0
2010-12-27,-1.983,0
2010-12-28,-1.13,0
2010-12-29,-3.824,28.025
2010-12-30,-11.179,15.242
2010-12-31,-18.534,3.854
2011-01-01,-15.948,0
2011-01-02,-13.768,0
2011-01-03,-5.664,0
2011-01-04,-9.013,0
2011-01-05,-5.364,0
2011-01-06,-2.948,0
2011-01-07,-1.989,3.384
2011-01-08,-2.654,0
2011-01-09,-2.785,0
2011-01-10,-12.682,3.357
2011-01-11,-8.345,0
2011-01-12,-3.603,0
2011-01-13,-1.599,0
2011-01-14,-1.322,0
2011-01-15,-0.899,0
2011-01-16,0.561,0
2011-01-17,2.624,0
2011-01-18,3.41,0
2011-01-19,0.467,0
2011-01-20,-2.664,0
2011-01-21,-0.88,0
2011-01-22,-1.304,0
2011-01-23,-3.157,0
2011-01-24,-4.879,0
2011-01-25,-3.12,0
2011-01-26,-3.163,0
2011-01-27,-0.987,0
2011-01-28,0.869,0
2011-01-29,0.2,0
2011-01-30,-0.833,0
2011-01-31,-4.542,8.867
2011-02-01,-12.519,0.04
2011-02-02,-19.379,2.034
2011-02-03,-13.702,0
2011-02-04,-6.279,0
2011-02-05,-1.694,0
2011-02-06,-3.886,0
2011-02-07,-1.424,0.839
2011-02-08,-8.115,4.615
2011-02-09,-8.636,0
2011-02-10,-7.094,0
2011-02-11,-1.436,0
2011-02-12,1.397,0
2011-02-13,5.283,0
2011-02-14,5.32,0
2011-02-15,4.788,0
2011-02-16,5.854,0
2011-02-17,3.214,0
2011-02-18,4.134,0
2011-02-19,2.197,15.919
2011-02-20,-4.904,10.24
2011-02-21,-4.574,0
2011-02-22,-0.891,0
2011-02-23,-0.543,2.034
2011-02-24,-0.682,0
2011-02-25,1.248,0
2011-02-26,2.173,0
2011-02-27,-5.733,0
2011-02-28,1.036,0
2011-03-01,4.131,0
2011-03-02,5.808,0
2011-03-03,4.592,0
2011-03-04,-0.849,0
2011-03-05,2.04,0
2011-03-06,3.557,2.563
2011-03-07,0.217,12.797
2011-03-08,-2.062,5.484
2011-03-09,4.065,0
2011-03-10,5.852,0
2011-03-11,7.729,0
2011-03-12,7.064,0
2011-03-13,5.981,0
2011-03-14,8.472,0
2011-03-15,8.965,0
2011-03-16,9.467,0
2011-03-17,7.457,0
2011-03-18,6.862,0
2011-03-19,6.838,0
2011-03-20,5.46,2.054
2011-03-21,3.818,6.464
2011-03-22,-0.844,0
2011-03-23,2.419,2.47
2011-03-24,3.152,0
2011-03-25,2.339,0
2011-03-26,3.066,3.369
2011-03-27,4.939,0
2011-03-28,6.232,0
2011-03-29,4.674,0
2011-03-30,5.48,0
2011-03-31,9.862,0
2011-04-01,12.524,0
2011-04-02,12.52,0
2011-04-03,3.237,0
2011-04-04,1.34,0
2011-04-05,9.848,0
2011-04-06,7.689,4.061
2011-04-07,6.185,9.668
2011-04-08,6.756,0
2011-04-09,-1.528,5.715
2011-04-10,-1.947,0
2011-04-11,4.769,2.556
2011-04-12,8.681,0
2011-04-13,6.365,0
2011-04-14,3.294,0
2011-04-15,5.301,0
2011-04-16,10.01,0
2011-04-17,12.158,0
2011-04-18,11.829,0.771
2011-04-19,10.629,0
2011-04-20,11.125,0
2011-04-21,10.924,0
2011-04-22,9.721,0
2011-04-23,8.758,2.951
2011-04-24,6.071,13.985
2011-04-25,7.394,3.133
2011-04-26,2.382,0
2011-04-27,2.394,0
2011-04-28,8.097,0
2011-04-29,6.861,0
2011-04-30,0.69,0
2011-05-01,1.332,0
2011-05-02,3.686,0
2011-05-03,9.098,0
2011-05-04,11.294,0
2011-05-05,12.373,0
2011-05-06,14.582,1.596
2011-05-07,14.832,0
2011-05-08,13.285,0
2011-05-09,6.068,0
2011-05-10,4.557,0
2011-05-11,4.546,0.702
2011-05-12,8.453,0
2011-05-13,10.558,0
2011-05-14,13.593,0
2011-05-15,13.587,0
2011-05-16,12.496,0
2011-05-17,8.777,0
2011-05-18,2.475,21.83
2011-05-19,1.945,14.361
2011-05-20,6.482,4.6
2011-05-21,8.497,0
2011-05-22,12.696,0
2011-05-23,11.524,0
2011-05-24,8.701,0
2011-05-25,11.822,0
2011-05-26,14.708,0
2011-05-27,15.85,0
2011-05-28,17.26,0
2011-05-29,12.451,0
2011-05-30,8.314,0
2011-05-31,13.735,0
